number,year,island,year.island,population,year_pop,npop,mericarp,length,width,depth,longest_spine,spine_tip_distance,lower_spine,spine_position,eaten,eaten_insects,seed_position_1,seed_position_2,seed_position_3,seed_position_4,seed_position_5,seed_position_6,germinated,germinated_position_1,germinated_position_2,germinated_position_3,germinated_position_4,germinated_position_5,germinated_position_6,total_seed_mericarp,mericarp_notes,spine_notes,measurer,mass,hardness,PC1,PC2,PC3
4345,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,34,5.01,3,2.26,4.75,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.586945158,0.292736935,0.387284423
4346,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,35,7.51,3.86,5.68,5.88,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.719902386,-0.268774204,-0.001250372
4347,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,36,6.31,3.79,5.17,5.89,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.843683315,-0.178886157,0.613479847
4348,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,37,5.83,4.01,4.78,5.06,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.337161049,-0.804836363,0.82573416
4349,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,38,7.23,3.56,4.29,4.21,NA,0,50,1,NA,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,5,,,DANIEL,NA,NA,0.021452684,-0.772287389,-0.55860996
4350,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,39,4.94,2.93,4.68,5.66,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.761605026,0.351526346,0.600756084
4351,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,40,6.04,2.89,2.21,2.81,NA,0,40,0,1,1,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,,,DANIEL,NA,NA,2.812572985,-0.733989478,-0.831868599
4352,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,41,5.7,2.73,3.85,5.2,NA,0,40,1,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,,,DANIEL,NA,NA,1.310074973,0.46454692,-0.106799837
4353,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,42,5.71,3.02,4.22,5.52,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.741964745,0.356163981,0.214723747
4354,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,43,5.67,2.83,4.9,3.51,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.967255159,-0.895319316,-0.508248735
4355,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,44,3.06,3.05,3.44,4.56,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.554606711,-0.271132693,1.436967487
4356,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,45,4.97,2.51,4.18,3.68,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.94249774,-0.431593425,-0.32743976
4357,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,46,5.49,2.52,4.43,5.28,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.135056335,0.527669924,-0.1481287
4358,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,47,6.4,3.83,5.52,6.36,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.275358572,0.00704305,0.727996359
4359,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,48,5.19,3.01,4.49,5.23,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.845380462,0.086270034,0.406891961
4360,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,49,7.32,3.54,5.34,4.82,NA,0,50,1,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,,,DANIEL,NA,NA,-0.88285197,-0.613426063,-0.461890741
4361,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,50,5.99,2.92,4.32,4.26,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.972803335,-0.346839837,-0.387303746
4362,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,51,7.06,3.83,4.52,4.76,NA,0,40,1,NA,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,5,,,DANIEL,NA,NA,-0.424441375,-0.704558455,-0.086010091
4363,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,52,4.9,2.81,4.46,5.36,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.101151665,0.305699119,0.440016296
4364,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,53,5.7,2.9,5.76,3.96,NA,0,40,1,NA,1,0,0,0,0,0,1,0,1,1,0,0,0,NA,,,DANIEL,NA,NA,0.189960966,-0.865112582,-0.34789826
4365,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,54,6.01,2.98,5.56,4.34,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.043125768,-0.62434218,-0.341126764
4366,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,55,4.6,2.46,4.25,3.18,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.210967878,-0.744045542,-0.309297793
4367,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,56,5.11,2.66,4.5,6.51,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.803466537,1.13566051,0.531421986
4368,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,57,5.34,2.57,4.27,2.74,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,clipped,DANIEL,NA,NA,1.936212105,-1.051138143,-0.754736247
4369,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,58,5.02,2.55,3.79,3.35,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.247531484,-0.573347757,-0.412437728
4370,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,59,5.34,2.74,4.8,5.82,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.626239115,0.59710106,0.267535299
4371,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,60,4.99,2.68,4.27,5.33,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.305234727,0.436504766,0.276687831
4372,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,61,5.36,3.01,4.67,5.44,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.598902609,0.186963677,0.371278247
4373,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,62,5.38,2.78,4.86,3.56,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.134748367,-0.837862471,-0.374294474
4374,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,63,4.69,3.05,4.28,4.61,NA,0,40,1,NA,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,4,,,DANIEL,NA,NA,1.319904862,-0.31470071,0.540011836
4375,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,64,4.09,2.29,3.64,3.47,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.887536552,-0.332671251,-0.076469105
4376,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,66,5.15,2.66,3.6,4.56,NA,0,40,1,NA,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,4,,,DANIEL,NA,NA,1.922429182,0.141041549,-0.042092794
4377,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,67,4.53,1.55,3.32,3.27,NA,0,60,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,3.560900896,0.215337675,-0.984084128
4378,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,68,4.19,1.76,2.94,4.67,NA,0,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,3.424365134,0.979834686,-0.214258923
4379,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,70,3.51,1.54,3.28,5.02,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,3.536511592,1.238051661,0.076815236
4380,2019,San.Cristobal,2019_San.Cristobal,LB2,2019_San.Cristobal_LB2,2,71,4.88,3.1,3.37,4.8,NA,0,40,1,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.78288721,-0.015065093,0.542338295
4381,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,1,7.85,3.41,5.88,4.69,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.328757591,-0.678933092,-0.906319242
4382,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,2,7.35,3.46,5.56,5.94,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.2798814,0.090527207,-0.224109116
4383,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,3,7.67,2.93,5.42,7.26,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.247248907,1.365306205,-0.455821448
4384,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,4,7.31,2.91,3.57,6.94,NA,1,30,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4 seeds total,,DANIEL,NA,NA,0.269064801,1.578679099,-0.342736473
4385,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,5,6.15,2.17,3.96,5.31,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.461915179,0.968622394,-0.787295273
4386,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,6,6.3,2.86,4.8,3.92,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.65616889,-0.597572921,-0.712201448
4387,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,7,5.82,1.44,3.35,5.65,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.488424963,1.852765327,-1.101667587
4388,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,8,5.95,1.95,3.26,2.69,NA,0,60,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.885196177,-0.333305664,-1.605468468
4389,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,9,7.01,3.03,4.9,4.94,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.093806263,-0.070754432,-0.67133999
4390,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,10,7.36,2.68,5.27,4.61,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.128265727,-0.065232385,-1.253417939
4391,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,11,6.54,3.37,3.4,2.64,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.468420703,-1.441632051,-0.775913516
4392,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,12,6.47,3.14,3.26,5.96,NA,1,50,0,1,1,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,all seeds eaten,,DANIEL,NA,NA,0.894312774,0.808560281,0.032493852
4393,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,13,5.56,2.37,3.61,4.7,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.941694841,0.476656996,-0.467771581
4394,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,14,8.57,3.56,4.95,4.48,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-1.032959849,-0.660010523,-1.22957207
4395,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,15,6.99,2.68,4.64,5.96,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.095239291,0.884087276,-0.651637091
4396,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,16,5.9,3.02,4.74,6.54,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.039560146,0.880336894,0.397519577
4397,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,17,6.22,2.55,5.16,5.22,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.336873221,0.353823843,-0.553228116
4398,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,18,7.31,2.65,4.98,5.18,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.036002337,0.371653122,-1.082506198
4399,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,19,5.16,2.36,3.33,5.38,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.120567673,0.938682484,-0.055284508
4400,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,20,5.34,2.8,4.08,5.71,NA,1,40,0,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3 seeds total,,DANIEL,NA,NA,1.104725414,0.647220231,0.294235039
4401,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,22,6.07,2.29,3.35,5.07,NA,1,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3 seeds total,,DANIEL,NA,NA,1.883986843,0.861838214,-0.705728194
4402,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,23,7.58,3.24,5.13,5.63,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.822004977,0.182308757,-0.616896843
4403,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,24,7.94,2.88,5.68,4.89,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.868409142,-0.097577271,-1.333265121
4404,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,25,6.71,3.1,5.02,7.13,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.690557209,1.177157133,0.182555113
4405,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,26,5.24,1.96,3.96,5.06,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.049622485,0.910133326,-0.529719126
4406,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,27,6.19,3.28,4.34,5.57,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.255228227,0.194885002,0.176905135
4407,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,28,6.98,3.48,5.04,6.17,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.851980401,0.308884945,0.069705581
4408,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,29,5.06,2.19,4.02,4.87,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.951139147,0.590205648,-0.295977369
4409,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,30,4.76,2.1,3.86,3.73,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.550398354,-0.028848952,-0.531320866
4410,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,31,7.57,3.04,4.59,4.88,NA,1,50,1,NA,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,4,all seeds eaten,,DANIEL,NA,NA,-0.093047086,-0.004698556,-0.986093765
4411,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,32,5.89,2.65,4.28,5.7,NA,0,60,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.868961225,0.749865755,-0.138922338
4412,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,33,4.6,1.97,3.69,3.88,NA,0,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.791787216,0.190472891,-0.504782797
4413,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,34,3.91,2.24,3,4.75,NA,1,40,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,3.100234399,0.627688272,0.35895812
4414,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,35,5.6,2.54,3.78,5.39,NA,1,30,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.494870588,0.736035975,-0.152639778
4415,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,36,6.85,3.1,4.91,5.15,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.147295105,-0.008642093,-0.464675499
4416,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,37,6.77,3.03,4.41,5.58,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.169424468,0.418222146,-0.347977798
4417,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,38,5.18,1.97,3.61,4.21,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.531021143,0.453737993,-0.729182226
4418,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,39,4.69,1.71,2.78,2.29,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,4.004442407,-0.377112569,-1.216515757
4419,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,40,4.99,1.58,3.33,2.89,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,3.449646452,-0.01126091,-1.323339561
4420,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,41,6.58,3.08,4.61,4.51,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.350305447,-0.339001642,-0.512855862
4421,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,42,7.08,2.56,4.57,4.54,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,3,3 seeds total,,DANIEL,NA,NA,0.575860593,0.122832626,-1.209200077
4422,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,43,6.49,3.11,4.64,4.17,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.431637465,-0.584911928,-0.536809836
4423,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,44,4.93,2.14,3.8,4.37,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.324714229,0.360977018,-0.406901582
4424,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,45,5.16,2.07,3.83,4.06,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.349440635,0.233115363,-0.681602678
4425,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,46,6.61,2.79,4.9,5.02,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.228893688,0.133775614,-0.625219229
4426,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,47,6.6,3.49,5.05,6.76,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.872503254,0.63550602,0.458085829
4427,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,48,6.24,3.17,4.02,6.34,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.337936565,0.830379796,0.284593152
4428,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,49,5.75,2.03,2.97,4.65,NA,1,50,1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.584393237,0.865633138,-0.859868907
4429,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,50,5.21,2.5,3.72,3.31,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,2.270134623,-0.530150281,-0.569393378
4430,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,51,7.01,2.9,5.22,5.39,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.332249524,0.233464652,-0.652764479
4431,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,52,7.45,3.32,5.24,3.65,NA,0,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.385816298,-1.13421914,-1.051592986
4432,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,53,5.57,2.21,3.31,6.08,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,1.904128641,1.519166963,-0.203504725
4433,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,54,5.89,2.56,4.4,5.43,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,0.927350715,0.625015912,-0.292572181
4434,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,55,5.28,1.95,3.31,3.86,NA,1,50,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,NA,,,DANIEL,NA,NA,2.806133651,0.328714419,-0.898216239
4435,2019,Santa.Cruz,2019_Santa.Cruz,MGN,2019_Santa.Cruz_MGN,7,56,7.03,2.88,5.43,6.43,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,,,DANIEL,NA,NA,-0.743841403,0.843681192,-0.382896597
