"","year","island","year.island","population","year_pop","npop","length","width","depth","longest_spine","lower_spine","spine_position","PC1","PC2","PC3","PC4","PC5","PC6"
"9570",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-1.29253739675926,-0.72351414861636,-2.50018609782005,-0.767999361714804,-1.07388021550108,-1.11335911482127,2.49920954593697,-0.988907274516358,1.03559231433302,-1.08673386192489,0.157441465496808,-1.36107639225822
"9571",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.0581222706758889,-0.917624781995,0.758207994360432,-0.41478659241239,-1.07388021550108,1.05821145309334,-0.484826766062663,-0.701802636449953,-1.12043284547464,-1.21795432782381,-0.0294307386090386,0.788314993890438
"9572",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.873846886157882,-1.87200206277332,-1.87220469096345,-0.41478659241239,0.931116443758013,-1.11335911482127,2.39500222225885,1.34885314237212,0.866695197648633,-1.08442141695138,-0.312336176987967,-0.364771707106047
"9573",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.281905129790418,-0.335292881859079,0.236864939611556,-0.310504727189773,0.931116443758013,1.05821145309334,-0.167143300396675,1.01175762795186,-0.960955790618077,-0.0495990909631893,0.495673214381571,0.391912629308155
"9574",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.0357221541140748,-0.416172312433512,0.616023524883465,-0.693992876718107,0.931116443758013,1.05821145309334,-0.150488111219821,0.583139051147394,-1.11201478554151,0.536630875788234,-0.203349975686932,0.701655684824088
"9575",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.0148094592343668,-0.755865920846134,-0.734728935147716,-0.4921570085453,-1.07388021550108,1.05821145309334,0.341358060781369,-0.6659654319227,-1.17776172026681,-1.22143717038835,-0.0222957464861706,-0.493685090223302
"9576",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.281161418949365,-2.06611269615196,-0.3792677614553,-0.562799562405783,-1.07388021550108,1.05821145309334,0.661786569669654,-0.478704306844314,-1.49221524036127,-1.76462468288544,-0.889029902524195,0.269852838045734
"9577",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.505687988904947,-1.28967016263739,-0.391116467245047,-0.76463543057859,0.931116443758013,-0.0275738308639688,1.30028160053662,0.70704396896365,-0.187912153724984,0.0119990861940073,-0.486910234582517,0.502295927814898
"9578",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.3468743469527,-0.0117751595613449,-0.237083291978333,-0.290321140372492,0.931116443758013,1.05821145309334,-0.0328934041591286,1.00969143538535,-0.900007487753057,0.0266978854464028,0.720518460900648,-0.113915560614345
"9579",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.613970017508751,-1.87200206277332,-1.22052587252735,-1.07748102624644,0.931116443758013,-0.0275738308639688,2.39953893237625,0.519140355083579,-0.412614404785728,0.0821372067334203,-0.954867687063072,0.190017952824104
"9580",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.237848607507843,-0.0441269317911183,0.663418348042454,-0.371055487641615,0.931116443758013,1.05821145309334,-0.76460213199542,0.919998373721492,-0.973880676342669,0.228272751971031,0.143776742217648,0.433051725500371
"9581",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.10143508211741,-1.01468009868432,-1.0072491683119,-1.25240544532954,0.931116443758013,1.05821145309334,1.65706804570211,0.183413047438707,-1.43691083976538,0.870111468682525,-0.889759376348804,-0.183918968883898
"9582",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.252286211321684,-1.17643895983319,-0.900610816204177,-0.556071700133355,0.931116443758013,1.05821145309334,0.824857122294921,1.08839779248803,-1.32437519689373,-0.294637862127958,-0.486340636560354,-0.310657148852605
"9583",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.274686327883498,-0.270589337399532,-0.97170305094266,-0.660353565355973,0.931116443758013,1.05821145309334,0.819522649819541,0.708094479530184,-1.09589331290857,0.358332332324251,0.187634220277301,-0.543838804768026
"9584",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.946034905227085,-1.46760490990115,-1.80111245622496,-1.33313979259866,0.931116443758013,1.05821145309334,2.84562838737226,0.125858309387875,-1.46525169665755,0.692198379285972,-0.497166944583998,-0.302065112600052
"9585",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.0292470630482077,-0.885273009765227,-0.0593527051321247,-0.384511212186469,-1.07388021550108,1.05821145309334,-0.0776389937752216,-0.583792302381301,-1.14409608142579,-1.36186753739547,0.0244465679005099,0.092834104677556
"9586",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.657282828950273,0.182335473817295,-0.782123758306705,-0.50224880195394,0.931116443758013,1.05821145309334,0.552359034647921,0.726010454149079,-0.89745044900016,0.396967082710385,0.831570854986104,-0.479620148044097
"9587",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.801658867088679,-1.71024320162445,-0.54514964251176,-1.20531040942255,0.931116443758013,1.05821145309334,2.04522146444643,0.22006175722437,-1.44726109882117,0.532993375832497,-0.618426050498658,0.742056321843755
"9588",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.613970017508751,-0.367644654088853,-1.33901293042482,-0.603166736040344,0.931116443758013,-0.0275738308639688,1.31392101461797,0.795525794349993,0.0204352204849689,0.120244073338989,0.191944627630136,-0.663306580754138
"9589",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.238592318348896,-1.01468009868432,-0.948005639363166,-0.401330867867536,0.931116443758013,-0.0275738308639688,1.00357641952231,1.18349989582225,-0.0932640578970104,-0.496132420837898,-0.164966642321681,-0.247930713725965
"9590",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.122347776997118,-0.416172312433512,0.675267053832201,-0.367691556505402,0.931116443758013,-0.0275738308639688,-0.425346890862567,0.99462117529633,0.0556190022412409,-0.0299732970255392,-0.20934634256967,0.669985142693596
"9591",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.902722093785563,-1.11173541537364,-0.97170305094266,-1.25913330760197,-1.07388021550108,1.05821145309334,1.83997113434574,-1.62273215001691,-1.34519706388758,-0.208795087803619,-0.309536506761149,-0.0350400962612002
"9592",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.0573785598348359,-1.20879073206296,-0.782123758306705,-0.50224880195394,0.931116443758013,1.05821145309334,0.8246631598684,1.11591933594611,-1.28351155580126,-0.368377992671654,-0.298802992983544,-0.140079331779888
"9594",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-1.45856984061843,-1.58083611270536,-1.35086163621457,-1.12457606215343,-1.07388021550108,-1.11335911482127,2.67055975624874,-1.38620490195098,0.834327400399614,-0.817564126192584,-0.501650605648053,0.0843228919961324
"9595",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.194535796066322,-0.0603028179060054,-0.0593527051321247,-0.912648400571982,0.931116443758013,-0.0275738308639688,0.305204553702351,0.362594721568495,-0.062616020348568,0.893899894922199,-0.669495713698494,0.011603195213144
"9596",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.375749554580381,0.716139715608556,0.544931290144983,-0.424878385821031,0.931116443758013,-0.0275738308639688,-0.562757575218323,0.63583069333099,0.336761582695127,0.659113514470898,0.590870694601428,0.269362423682359
"9597",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.750383542899184,0.182335473817295,0.296108468560291,-0.724268256944029,0.931116443758013,1.05821145309334,-0.597911354735671,0.573509185868625,-1.11294455575283,0.815760441894581,-0.513851864994403,-0.0757198647778607
"9598",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-1.62460228447759,-0.319116995744193,-0.485906113563024,-0.646897840811119,0.931116443758013,-1.11335911482127,1.49535200986519,0.502788362147687,1.2856767643652,0.317149796203302,0.615216586297249,0.415844363594697
"9599",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.844971678530201,-1.92052972111798,-2.72531150782525,-1.5417035230439,-1.07388021550108,-0.0275738308639688,3.56963010067526,-1.59253249638089,-0.582720395480157,-0.505721143322553,-1.22002870862594,-1.04398174814915
"9600",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,1.15463644968672,0.74849148783833,0.876695052257904,-0.320596520598413,0.931116443758013,1.05821145309334,-1.790505406168,0.944858819585843,-0.919135100815039,0.547173907495795,-0.17132757049816,-0.0879387500648478
"9601",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.772039948619945,-0.141182248480439,-0.272629409347575,-0.263409691282784,0.931116443758013,1.05821145309334,-0.570253513369856,1.24767195356883,-1.07953468096391,-0.145464809431493,-0.153704037975939,-0.506380139029722
"9602",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.505687988904947,-2.9881382047005,-2.44094256887131,-0.535888113316075,-1.07388021550108,1.05821145309334,2.66035400871247,-0.175597252391785,-1.64862219070529,-2.53208267222498,-0.577247545041268,-0.719494262305922
"9603",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-0.787221263274838,-1.19261484594807,-0.699182817778474,-0.394603005595109,0.931116443758013,-0.0275738308639688,1.22913945118101,1.11484149677432,-0.0393702949052636,-0.53704178461285,0.174569693743444,0.232881488836885
"9604",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,1.06079202489676,-0.270589337399532,0.402746820668016,-0.798274741940725,0.931116443758013,-0.0275738308639688,-0.427180905330258,0.62973450214331,-0.177756661665568,0.625776813673954,-1.31068831388071,0.132759181976755
"9605",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,0.252286211321684,-1.27349427652251,-0.343721644086058,-1.15148751124314,-1.07388021550108,-0.0275738308639688,0.957646677937979,-1.32877458677286,-0.398518375534094,-0.499081001197682,-1.44952024295688,0.118294352579975
"9606",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-1.43691343489766,-2.43815807679435,-1.68262539832749,-0.646897840811119,-1.07388021550108,1.05821145309334,2.56896245487371,-0.641911142755806,-1.40234974599475,-1.91992473429377,0.215935998407758,0.0265450956046864
"9607",2019,"Santa.Cruz","2019_Santa.Cruz","MGN","2019_Santa.Cruz_MGN",7,-1.54519546350147,-2.35727864621992,-2.12102751254814,-1.39032662191429,0.931116443758013,-0.0275738308639688,3.92984446519417,0.189343037743688,-0.503556522587804,0.235898033982947,-0.754359161620153,0.0822481592636411
"9608",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.06079202489676,-0.0764787040208917,0.307957174350038,-0.387875143322682,0.931116443758013,1.05821145309334,-0.966699878790669,1.07278051762604,-1.11702847873664,0.145802949550533,-0.499794070429095,-0.142349451445861
"9609",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.569913495226177,-0.0117751595613449,-0.0356552935526308,-0.613258529448984,0.931116443758013,1.05821145309334,-0.327446645057982,0.749733390003242,-1.11050024244547,0.506190872708302,-0.328097459701376,-0.21855313610886
"9610",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.331693032297807,1.10436098236584,0.035436941185852,0.0998948714282696,0.931116443758013,-0.0275738308639688,-1.32569610602223,1.34632225337284,0.438389015567362,-0.055607138880484,0.797138668625419,-0.689811658720923
"9611",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.1512229846248,-0.222061679054873,-0.355570349875805,-0.0952131344721112,0.931116443758013,-0.0275738308639688,-0.201658966077067,1.39025507956569,0.122605572567336,-0.492966847346398,0.179500473692908,-0.322091023245245
"9612",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.202498308814294,-0.561755287467493,-0.391116467245047,-1.10775640647236,-1.07388021550108,1.05821145309334,0.737194736991623,-1.50141756940422,-1.26607979258073,-0.111159204110682,-0.468229011030483,-0.0943671435084397
"9613",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.974166402013713,-0.270589337399532,0.106529175924336,-0.458517697183165,0.931116443758013,1.05821145309334,-0.648184929269767,1.03446574846739,-1.17233906698749,0.130127559255999,-0.584190608245473,-0.174173178587291
"9614",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.584351099040018,1.36317516020402,0.544931290144983,-0.391239074458896,0.931116443758013,1.05821145309334,-1.51986540728019,0.682473876140278,-0.745808589247671,0.962050734585631,0.457971103874543,-0.397832990641427
"9615",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.0573785598348359,-0.108830476250665,0.0117395296063581,-0.626714253993838,-1.07388021550108,-0.0275738308639688,-0.183924281632297,-1.00411832314594,0.0266074517424977,-0.641492420273576,-0.261557465755577,-0.141553543661053
"9616",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.390187158394222,-0.319116995744193,-0.604393171460497,-1.15821537351557,-1.07388021550108,1.05821145309334,0.892539771454969,-1.61747586876986,-1.21265536277437,0.0742337973768134,-0.269366310540456,-0.29245178781831
"9617",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.527344394625708,0.861722690642536,0.734510582780938,-0.266773622418998,0.931116443758013,-0.0275738308639688,-0.808487677012038,0.751425752205588,0.439525553244859,0.524876230288875,0.92955906016203,0.381553653213431
"9618",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.194535796066322,0.327918448851276,0.0117395296063581,-1.6661689750838,0.931116443758013,1.05821145309334,0.682952767444473,-0.633867714559302,-1.27506256129525,2.33764424947997,-1.02661100320459,0.0422964388854256
"9619",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.2556996763836,0.69996382949367,0.272411056980796,-0.815094397621792,0.931116443758013,1.05821145309334,-1.00818926784461,0.444568722427436,-1.10481856881306,1.19776298693276,-0.775068945989827,-0.486650106554369
"9620",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.764821146713025,-0.0441269317911183,0.34350329171928,-0.266773622418998,0.931116443758013,1.05821145309334,-0.960067263196722,1.15996600793242,-1.03358330609313,-0.0042508703729198,-0.133254839819981,-0.0446101577292242
"9621",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.331693032297807,0.764667373953217,0.698964465411696,-0.408058730139963,0.931116443758013,-0.0275738308639688,-1.06397938844471,0.741981442616951,0.257308998321309,0.643110191725616,0.0865675368600215,0.108063402241576
"9622",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.0869974783035701,-0.302941109629306,0.888543758047652,-0.216314655375796,0.931116443758013,1.05821145309334,-0.746446495800776,1.08117236759347,-0.928642583327999,-0.0986344325540036,0.438278182794376,0.814483195102031
"9623",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.923634788665271,0.0367524987833149,0.355351997509027,-0.159127826060167,0.931116443758013,1.05821145309334,-1.19077198534688,1.29567954789827,-1.00951791748407,-0.134898054444177,-0.105056312964811,-0.152449130927558
"9624",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.37841930880125,1.03965743790629,0.414595526457763,-0.192767137422302,-1.07388021550108,-0.0275738308639688,-2.06190048159815,-0.549883645625355,0.210104950015158,-0.723908155768901,-0.330309699403147,-0.896672138997512
"9625",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.491250385091106,-1.19261484594807,-0.924308227783671,-0.626714253993838,-1.07388021550108,-0.0275738308639688,1.14762606850506,-0.778711925237821,-0.156624671413233,-1.30940354223274,-0.268758774546642,-0.22852916623985
"9626",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.389443447553169,0.327918448851276,-0.272629409347575,-0.085121341063471,0.931116443758013,1.05821145309334,-0.755979159855616,1.30581813587086,-0.880235983725523,-0.15566158731851,0.525543201633411,-0.607608618825653
"9627",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.707070731457663,0.619084398919236,0.924089875416893,0.338733982099425,0.931116443758013,1.05821145309334,-2.14456819496928,1.67904726725402,-0.698819580233397,-0.510117773671386,0.81679735757701,0.0276502272868342
"9628",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.700595640391795,0.230863132161955,-0.24893199776808,-0.286957209236279,0.931116443758013,-0.0275738308639688,0.158474201266242,0.92669932882229,0.288059039811923,0.0993506448513045,0.808833443886798,-0.0749493076933705
"9629",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.15844178653172,-0.497051743007946,-0.0712014109218727,-0.290321140372492,0.931116443758013,1.05821145309334,-0.168125711135236,1.16907950995313,-1.06405023444438,-0.230696645152911,0.125763895987017,0.0445825577222996
"9630",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.353349438018568,0.149983701587522,-0.237083291978333,-0.273501484691425,0.931116443758013,-0.0275738308639688,-0.381460409421951,1.12389864634701,0.125989055118587,-0.0167160261749826,-0.0116625087613497,-0.422997646073615
"9631",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.165660588438641,-0.399996426318626,-0.983551756732407,-0.478701284000446,0.931116443758013,-0.0275738308639688,0.595432636567504,1.03649086265486,-0.0477315531402094,-0.080515306820438,-0.293628382849382,-0.676187448298834
"9632",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.33510649735973,0.99112977956163,1.45728163595552,0.133534182790404,0.931116443758013,1.05821145309334,-2.76100562848084,1.40534043256338,-0.745838122889394,0.0427831153434143,0.258368543590837,0.111982818370718
"9633",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.923634788665271,0.279390790506615,1.3269458722683,-0.0514820297013362,0.931116443758013,1.05821145309334,-1.96043279112496,1.2756118004081,-0.889307159150956,-0.0405019949813917,0.077115773311371,0.5078492789074
"9634",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.650064027043353,-1.35437370709694,-0.876913404624682,-0.115396721289392,0.931116443758013,1.05821145309334,0.955065536506408,1.50295935265958,-1.11047033022021,-1.01905120871696,0.593775175492328,0.0229262132412873
"9635",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.144004182717879,1.13671275459561,0.0946804701345889,-0.57961921808685,0.931116443758013,-0.0275738308639688,-0.63143379628399,0.496290014762796,0.287420391921748,1.02963127254424,0.224912170213193,-0.437251877464987
"9636",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.0140657483933144,0.117631929357748,-0.450359996193783,-0.673809289900827,0.931116443758013,-0.0275738308639688,0.314287598852519,0.622759446708941,0.0485559822554431,0.573361224677029,-0.187780756731696,-0.368897159073043
"9637",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.462375177463425,-0.610282945812153,-0.663636700409233,-0.656989634219759,0.931116443758013,-0.0275738308639688,1.01292935509229,0.734481412681746,-0.0370218315744071,0.161542252504481,-0.107796288777386,-0.0536266770784008
"9638",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.45782612977737,0.910250348987197,0.651569642252707,-0.300412933781132,0.931116443758013,1.05821145309334,-1.91750431487599,1.00757499693484,-0.933073926816869,0.553979048789161,-0.303432941688366,-0.457600129954777
"9639",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.00759065732744665,0.0529283848982013,-0.296326820927069,-0.885736951482275,-1.07388021550108,-0.0275738308639688,0.195914274823948,-1.32293816047183,-0.0152634819031489,-0.195438494018199,-0.409503877711064,-0.381168944050948
"9640",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.11854244015212,0.958778007331857,0.568628701724477,0.0359801798402137,0.931116443758013,1.05821145309334,-2.03188420301633,1.35282901897747,-0.785998928360947,0.0655146311849383,0.337243307015595,-0.494336939188962
"9641",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.09688603443136,0.0367524987833149,0.900392463837399,0.204176736650887,0.931116443758013,1.05821145309334,-1.93760440875101,1.69902311824844,-0.91128508872369,-0.630443699740726,0.131833076205483,0.146518980670731
"9642",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.2556996763836,1.1528886407105,0.592326113303972,0.0124326618867194,0.931116443758013,1.05821145309334,-2.18655996860263,1.30537238283333,-0.771252683609909,0.199709930724333,0.289075186852778,-0.604915322890131
"9643",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.130310289745092,0.133807815472635,-0.616241877250244,-1.12793999328964,-1.07388021550108,-0.0275738308639688,0.63500649744465,-1.61354444410281,-0.0613505130111759,0.183626352884038,-0.529361317998323,-0.57762896230024
"9644",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.0934725693694372,-0.0441269317911183,0.509385172775741,-0.619986391721411,-1.07388021550108,-0.0275738308639688,-0.523525372286232,-1.05438631226613,0.0575623182317926,-0.551371669071352,-0.272562825270835,0.219777291274373
"9645",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.29179368591821,0.279390790506615,1.1255178738426,0.0628916289299214,0.931116443758013,1.05821145309334,-2.14891610228834,1.49035821214012,-0.918675130648078,-0.264093576099667,-0.0728558988054242,0.182963957534301
"9646",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.533819485691575,0.60290851280435,0.698964465411696,0.0124326618867194,0.931116443758013,-0.0275738308639688,-1.49373667784743,1.30603382190538,0.311071611215152,-0.102062121199336,0.314163411061545,0.0112813498948652
"9647",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.06801082680368,0.780843260068103,0.177621410662819,-0.330688314007054,0.931116443758013,-0.0275738308639688,-1.23751986379431,1.00043593868325,0.155279275035297,0.42209031843364,-0.364015044842544,-0.611771924874275
"9648",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.844227967689148,-0.108830476250665,-0.0119578819731368,-0.172583550605021,0.931116443758013,-0.0275738308639688,-0.744398079186883,1.3497964944198,0.0405519205672469,-0.302641977705112,-0.394077479113803,-0.331477999965367
"9649",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.425537457087771,-0.0441269317911183,0.509385172775741,-0.15239996378774,0.931116443758013,1.05821145309334,-0.983319892754585,1.22538726634524,-0.946951333213668,-0.140657375980091,0.240566837987695,0.19054259573429
"9650",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.873103175316829,1.28229572962959,1.07812305068361,-0.0447541674289095,0.931116443758013,1.05821145309334,-2.26734460283113,1.10137413531533,-0.68564922574383,0.442550143882221,0.555444233309283,-0.112412197384293
"9651",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.223411003694003,0.586732626689462,-0.000109176183388834,-0.280229346963852,0.931116443758013,-0.0275738308639688,-0.6457573694629,0.984067126585512,0.241929759239471,0.261704197708129,0.255697092171359,-0.370552826285065
"9652",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.303561535511179,-1.14408718760341,-0.0238065877628838,-0.0649377542461901,0.931116443758013,1.05821145309334,0.138759082018269,1.48818139457348,-1.06681772424066,-0.887438242302214,0.442370287457278,0.485400518325876
"9653",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.273942617042445,2.07491414925904,0.55677999593473,-0.260045760146571,0.931116443758013,-0.0275738308639688,-1.70553661551162,0.662409330549416,0.568183697054506,1.08372673551604,0.847341534379405,-0.587311232785084
"9654",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,-0.173623101186614,0.279390790506615,-0.260780703557828,-0.700720738990534,-1.07388021550108,-0.0275738308639688,-0.0176506927911044,-1.17793038125546,0.10699048983095,-0.34938961310389,0.00868959661324231,-0.429773273837203
"9655",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.447193862808532,-0.0764787040208917,0.284259762770543,-0.488793077409086,-1.07388021550108,1.05821145309334,-0.805597648581265,-0.828989098453125,-1.06051272884147,-0.754554914251927,-0.119593048352778,-0.13248646268899
"9656",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,1.97036106516871,2.39843187155677,1.50467645911451,-0.078393478791044,-1.07388021550108,1.05821145309334,-3.85521626630405,-0.71901103288827,-0.606401483074465,-0.00399769421636312,0.163618261911093,-0.868876784819395
"9657",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.0501597579279158,-0.319116995744193,1.06627434489386,-0.461881628319379,0.931116443758013,1.05821145309334,-0.680250028526441,0.79583662902981,-1.01142469787435,0.289876391766346,0.058368235919485,0.969013831990895
"9658",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.88032197722375,0.94260212121697,0.379049409088521,-0.337416176279481,0.931116443758013,1.05821145309334,-1.43624881960099,0.893977964869254,-0.86608470192851,0.620491531003145,0.119119586817145,-0.471292847322776
"9659",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.100691371276358,0.0529283848982013,1.42173551858628,-0.0884852721996844,0.931116443758013,1.05821145309334,-1.43757776431773,1.13715133430833,-0.824887729011208,-0.0462251518811294,0.563312368055578,0.995659332993697
"9660",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.0790349655555969,0.0205766126684286,-1.93144821991218,-0.15239996378774,0.931116443758013,-0.0275738308639688,0.676049634059465,1.42426305917492,0.100274805621946,-0.490744842012239,0.33309943559555,-1.66828062401615
"9661",2019,"San.Cristobal","2019_San.Cristobal","ORO","2019_San.Cristobal_ORO",4,0.490506674250054,-0.77204180696102,-0.225234586188586,-1.0909367507913,0.931116443758013,1.05821145309334,0.630995031469463,0.340196665282383,-1.39400004647967,0.824567013694098,-1.09262756884691,0.0916290246217487
