year,island,year island,population,year_pop,npop,mericarp,length,width,depth,longest_spine,spine_tip_distance,lower_spine,spine_position,eaten,eaten_insects,seed_position_1,seed_position_2,seed_position_3,seed_position_4,seed_position_5,seed_position_6,germinated,germinated_position_1,germinated_position_2,germinated_position_3,germinated_position_4,germinated_position_5,germinated_position_6,total_seed_mericarp,mericarp_notes,spine_notes,measurer,mass,hardness
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,83,8.95,3.21,,10.97,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.121,0.76
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,84,6.71,3.16,,NA,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.066,0.82
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,85,7.78,3.43,,NA,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.073,0.85
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,86,6.71,3.19,,NA,,1,,0,,,,,,,,0,,,,,,,,,,,0.075,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,87,7.37,3.34,,NA,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.077,0.88
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,88,5.91,3.33,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.063,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,89,7.36,3.2,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.066,0.93
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,90,5.83,3.04,,11.34,,1,,0,,,,,,,,0,,,,,,,,,,,0.059,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,91,6.18,2.36,,NA,,1,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,92,5.22,3.01,,9.14,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.042,0.9
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,93,8.47,3.62,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.112,0.76
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,94,8.55,3.96,,11.97,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.112,0.77
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,95,8.07,2.89,,NA,,0,,1,,1,1,1,1,1,0,0,,,,,,,,,,,0.046,0.74
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,96,6.59,2.76,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.06,0.77
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,97,6.01,3.04,,8.82,,1,,0,,,,,,,,0,,,,,,,,,,,0.059,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,98,5.38,1.83,,10.63,,1,,0,,,,,,,,0,,,,,,,,,,,0.023,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,99,5.79,3.57,,8.71,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.045,0.81
2015,Santa.Cruz,2015_Santa.Cruz,EG,2015_Santa.Cruz_EG,1,100,8.79,3.01,,NA,,0,,1,,1,1,1,1,1,0,0,,,,,,,,,,,0.071,0.9
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,1,6.08,3.38,,9.17,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.06,0.96
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,2,5.93,3.57,,10.7,,0,,0,,,,,,,,0,,,,,,,,,,,0.073,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,3,5.57,3.52,,9.99,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.058,1.15
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,4,8.22,3.96,,1.12,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.102,0.89
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,5,5.89,3.45,,10.93,,0,,0,,,,,,,,0,,,,,,,,,,,0.06,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,6,6.48,4.63,,9.76,,0,,0,,,,,,,,0,,,,,,,,,,,0.1,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,7,5.98,3.66,,8.86,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.055,0.8
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,8,7.31,4.18,,11.68,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.089,0.93
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,9,4.96,3.11,,8.41,,0,,0,,,,,,,,0,,,,,,,,,,,0.032,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,10,5.94,4.13,,8.67,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.054,1.35
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,11,6.61,3.86,,8.81,,0,,0,,,,,,,,0,,,,,,,,,,,0.087,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,12,5.39,3.14,,8.04,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.038,1.29
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,13,7.19,3.25,,11.94,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.083,1.25
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,14,7.2,3.99,,10.39,,0,,0,,,,,,,,0,,,,,,,,,,,0.085,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,15,5.32,3.63,,9.7,,0,,0,,,,,,,,0,,,,,,,,,,,0.047,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,16,5.6,3.07,,NA,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.036,0.79
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,17,7.81,3.67,,11.66,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.087,0.61
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,18,7.53,3.68,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.1,1.32
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,19,7.29,3.67,,6.79,,1,,0,,,,,,,,0,,,,,,,,,,,0.074,0.83
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,20,6.25,3.96,,10.09,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.073,0.86
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,21,6.89,4.15,,10.71,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.092,1.35
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,22,5,3.67,,10.25,,0,,0,,,,,,,,0,,,,,,,,,,,0.053,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,23,6.73,3.17,,13.74,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.07,0.81
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,24,6.59,3.12,,13.91,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.067,0.82
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,25,5.96,3.83,,10.55,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.079,0.67
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,26,7.61,3.39,,14.28,,1,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.054,0.76
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,27,6.1,3.53,,10.04,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.074,0.82
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,28,7.21,3.68,,11.87,,0,,0,,,,,,,,0,,,,,,,,,,,0.075,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,29,7.18,4.85,,12.64,,0,,0,,,,,,,,0,,,,,,,,,,,0.119,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,30,8.17,3.49,,11.28,,1,,0,,,,,,,,0,,,,,,,,,,,0.1,0.82
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,31,7.07,3.46,,10.04,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.072,1.28
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,32,6.91,3.42,,12.3,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.07,0.98
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,33,6.26,3.25,,8.06,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.072,0.82
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,34,6.29,3.82,,10.83,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.062,0.89
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,35,6.85,3.2,,11.3,,0,,0,,,,,,,,0,,,,,,,,,,,0.067,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,36,6.04,3.34,,9.39,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.061,1
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,37,7.17,4.14,,8.61,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.095,1.14
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,38,9,4.09,,15.42,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.113,1.01
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,39,7.86,4.51,,8.37,,0,,0,,,,,,,,0,,,,,,,,,,,0.114,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,40,5.42,2.57,,10.63,,0,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,41,5.57,3.37,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.054,1.05
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,42,5.2,3.25,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.056,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,43,6.03,3.28,,9.84,,0,,0,,,,,,,,0,,,,,,,,,,,0.068,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,44,6.99,3.12,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.068,1.3
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,45,6.2,3.55,,8.31,,0,,0,,,,,,,,0,,,,,,,,,,,0.073,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,46,7.76,2.79,,12.86,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.072,0.68
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,47,7.66,3.39,,11.08,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.074,0.85
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,48,6.03,2.59,,12.99,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.052,0.85
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,49,6.26,3.66,,11.46,,0,,0,,,,,,,,0,,,,,,,,,,,0.074,0.91
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,50,9.16,3.52,,16.3,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.128,0.96
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,51,7.78,3.33,,10.36,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.076,0.78
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,52,6.02,3.85,,NA,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.059,0.81
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,53,6.6,4.26,,NA,,0,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.038,0.84
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,54,6.88,3.88,,6.58,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.073,1.06
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,55,7.81,5.72,,9.94,,0,,0,,,,,,,,0,,,,,,,,,,,0.13,1.1
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,56,5.59,3.35,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.066,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,57,6.27,3.27,,12.02,,1,,0,,,,,,,,0,,,,,,,,,,,0.069,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,58,8.12,3.32,,12.62,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.094,0.88
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,59,6.78,3.11,,9.28,,1,,0,,,,,,,,0,,,,,,,,,,,0.066,0.86
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,60,5.87,3.79,,9.34,,0,,0,,,,,,,,0,,,,,,,,,,,0.072,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,61,8.85,3.78,,NA,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.093,0.97
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,62,6.32,4.2,,9.57,,0,,0,,,,,,,,0,,,,,,,,,,,0.088,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,63,7.39,3.36,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.089,0.86
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,64,6.61,3.44,,NA,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.059,0.95
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,65,7.29,3.74,,9.79,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.085,0.91
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,66,5.9,3.21,,10.85,,0,,0,,,,,,,,0,,,,,,,,,,,0.066,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,67,5.86,3.16,,10.22,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.056,1.12
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,68,7,4.87,,10.16,,0,,0,,,,,,,,0,,,,,,,,,,,0.125,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,69,6.64,3.42,,11.33,,0,,0,,,,,,,,0,,,,,,,,,,,0.093,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,70,7.67,3.76,,12.59,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.1,0.9
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,71,7.44,3.29,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.075,0.94
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,72,7.47,3.41,,13.5,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.08,0.87
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,73,6.47,3.26,,11.44,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.066,0.98
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,74,6.81,4.55,,8.51,,0,,0,,,,,,,,0,,,,,,,,,,,0.099,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,75,7.11,4.28,,NA,,0,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.073,1.17
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,76,7.54,4.78,,10.03,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.095,1.29
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,77,8.33,3.88,,10.74,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.099,1.01
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,78,6.95,4.09,,11.05,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.105,1.17
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,79,6.71,3.43,,NA,,1,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.048,0.96
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,80,7.61,2.92,,NA,,1,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.048,0.93
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,81,5.45,3.08,,10.5,,0,,0,,,,,,,,0,,,,,,,,,,,0.042,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,82,7.01,4.47,,12.34,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.094,1.04
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,83,5.33,3.18,,8.75,,0,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,84,5.75,3.72,,NA,,0,,0,,,,,,,,0,,,,,,,,,,,0.067,0.86
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,85,6.79,4.24,,9.23,,0,,0,,,,,,,,0,,,,,,,,,,,0.107,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,86,6.378,3.43,,8.93,,0,,0,,,,,,,,0,,,,,,,,,,,0.068,0.92
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,87,7.19,3.3,,11.1,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.062,0.78
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,88,6.49,3.23,,11.59,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.063,0.75
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,89,6.23,4.48,,8.32,,0,,0,,,,,,,,0,,,,,,,,,,,0.076,0.83
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,90,6.27,3.24,,10.12,,0,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.066,0.99
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,91,8.79,4.17,,12.3,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.115,0.92
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,92,8.63,3.87,,14.78,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.108,1.21
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,93,6.21,3.96,,6.8,,0,,0,,,,,,,,0,,,,,,,,,,,0.065,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,94,6.85,3.09,,6.79,,1,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.054,0.95
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,95,8.38,3.5,,13.74,,1,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.095,1.06
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,96,7.59,3.63,,11.58,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.094,0.97
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,97,6.94,4.7,,7.93,,0,,0,,,,,,,,0,,,,,,,,,,,0.097,NA
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,98,8.11,4.71,,11.64,,0,,1,,1,1,0,0,0,0,0,,,,,,,,,,,0.094,0.89
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,99,6.49,3.95,,13.97,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.091,0.86
2015,Santa.Cruz,2015_Santa.Cruz,EG2,2015_Santa.Cruz_EG2,2,100,7.38,3.31,,11.29,,1,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.069,0.83
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,1,5.95,3.14,,9.76,,1,,0,,,,,,,,0,,,,,,,,,,,0.058,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,2,5.48,2.29,,8.47,,1,,0,,,,,,,,0,,,,,,,,,,,0.03,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,3,7.67,3.85,,NA,,1,,0,,,,,,,,0,,,,,,,,,,,0.09,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,4,5.95,2.73,,12.33,,0,,0,,,,,,,,0,,,,,,,,,,,0.056,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,5,7.03,3.7,,9,,0,,0,,,,,,,,0,,,,,,,,,,,0.073,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,6,6.45,3.01,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.058,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,7,6.49,3.46,,8.36,,1,,1,,1,1,1,1,0,0,0,,,,,,,,,,,0.033,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,8,9.05,3.48,,14.07,,1,,0,,,,,,,,0,,,,,,,,,,,0.114,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,9,6.37,3.71,,9.03,,1,,0,,,,,,,,0,,,,,,,,,,,0.063,0.61
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,10,8.7,4.6,,11.86,,1,,0,,,,,,,,0,,,,,,,,,,,0.112,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,11,6.55,3.42,,NA,,0,,1,,1,1,1,0,0,0,0,,,,,,,,,,,0.024,0.63
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,12,6.71,3.55,,NA,,1,,0,,,,,,,,0,,,,,,,,,,,0.06,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,13,8.34,3.69,,10.98,,1,,0,,,,,,,,0,,,,,,,,,,,0.1,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,14,6.51,3.15,,10.69,,1,,0,,,,,,,,0,,,,,,,,,,,0.062,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,15,6.42,3.22,,12.26,,1,,0,,,,,,,,0,,,,,,,,,,,0.069,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,16,7.53,3.53,,13.19,,1,,0,,,,,,,,0,,,,,,,,,,,0.089,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,17,5.33,3.21,,10.24,,1,,0,,,,,,,,0,,,,,,,,,,,0.043,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,18,6.03,2.55,,NA,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.028,0.8
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,19,7.13,3.7,,12.52,,1,,0,,,,,,,,0,,,,,,,,,,,0.079,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,20,7.16,3.13,,12.18,,1,,0,,,,,,,,0,,,,,,,,,,,0.074,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,21,8.43,3.8,,12.24,,1,,1,,1,0,0,0,0,0,0,,,,,,,,,,,0.094,0.75
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,22,7.02,3.72,,14.99,,1,,0,,,,,,,,0,,,,,,,,,,,0.091,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,23,5.79,2.66,,7.97,,1,,0,,,,,,,,0,,,,,,,,,,,0.038,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,24,8.49,5.05,,9.96,,1,,0,,,,,,,,0,,,,,,,,,,,0.149,NA
2015,Santa.Cruz,2015_Santa.Cruz,ITC,2015_Santa.Cruz_ITC,5,25,6.69,2.74,,11.15,,1,,0,,,,,,,,0,,,,,,,,,,,0.054,NA
